5000
43164	58453	324660
36821	33260	332127
57533	18139	336392
3046	4125	323169
8296	63686	323878
43865	53511	336182
25219	2767	340751
11549	22534	327650
1463	42613	326433
49026	13146	339179
57210	57747	327988
48793	54590	336996
22905	13195	332608
67	18325	329710
45154	20722	331984
27455	19625	331062
50789	23245	325747
25432	18364	332153
25971	5900	329499
22830	14364	333741
16320	34973	332048
50937	15550	338791
55460	49970	338205
44414	13855	326856
58670	10400	325964
49177	50640	336824
20884	33761	337545
25833	53382	339026
31543	32191	337154
9368	28202	331774
46596	58723	337505
23325	3883	329723
24656	9344	322879
7014	33369	340383
47687	21603	336182
10760	58322	326803
26724	8571	340569
42484	57891	337622
4507	15121	339001
13226	26754	327715
60505	37034	338131
11741	36062	333296
22337	4962	321527
36246	55826	330262
50173	60764	322235
17723	62587	328890
17347	2326	325870
23946	33706	328652
12925	32309	326818
4996	22020	334056
22711	57307	327399
45229	11210	329828
17679	31613	336127
2875	59108	327493
55236	57838	333080
56460	11149	329828
49900	27185	337762
48131	6218	329396
50847	3937	336659
1107	27119	333721
29958	63103	337919
18918	27173	324265
19992	52198	337181
26524	36619	338733
58338	40765	329860
38389	58857	336541
48525	52958	331638
12209	47800	339892
48927	3097	336610
3815	32419	333652
24273	53308	339510
24789	54874	330576
29202	5185	341022
33854	39006	322893
60543	27042	339514
57530	21669	337095
12791	28529	329997
29790	47930	321880
26326	30097	336356
30568	883	336455
18762	16728	333902
23089	24730	327106
15717	38829	333203
44606	54136	332377
62222	36354	330842
49676	3140	328773
46964	34232	324946
51079	53046	324604
30863	45990	324940
7953	44593	338514
19372	38179	321989
48144	11624	323434
16241	32709	323599
32014	43406	334443
58217	27842	328738
959	59578	335655
16059	39709	336313
17000	42384	325979
46513	22089	321567
23805	53507	326093
48071	18941	326006
20705	8233	337934
2802	1818	334042
1074	32620	338026
24812	36771	328783
48975	26651	324545
17506	41930	330497
46523	15614	333391
15932	55388	332065
33029	22510	337160
41103	22582	337836
2080	7867	321678
9761	17036	326710
7865	30785	332167
16587	206	322808
50650	62565	326416
52697	46985	340351
54429	48664	331828
19690	32743	328827
25618	45616	322557
1063	58890	323619
3896	32557	325403
19651	45916	331339
63074	12533	335577
37047	40182	335976
40072	32398	336891
23462	47421	333020
38707	57348	338615
42806	58184	335140
3691	10462	324728
62400	57159	327617
4983	61712	324418
8647	3830	326336
39669	10998	325786
46143	43060	327781
15027	2855	338836
48414	41575	327629
8512	48053	340921
6681	44050	340367
31609	29273	327300
2418	9300	338551
38338	29254	325017
59617	43098	337789
63488	60076	331855
1754	58556	322036
29188	41195	336817
39085	42651	338934
15229	20740	334940
4357	9129	337241
32170	10574	337550
45138	27330	332923
59081	41	333767
24872	38493	337467
31044	19555	327866
44295	16026	331109
16566	51634	328853
35404	42248	334101
29282	48878	334065
40296	4123	329625
36240	12571	326818
55075	34012	321630
25555	62465	326036
22149	8936	334084
54627	33372	327023
31981	22375	336480
5557	22641	331114
3269	39748	325565
22074	41772	340796
16985	11771	333498
9764	3167	328979
17903	19380	339690
3061	59806	330721
51323	4749	327516
20615	27445	332208
50416	48072	333526
21872	19427	334607
30383	57198	334299
36874	47929	335885
34139	36330	329055
59791	34516	322914
34842	42905	339442
27606	46700	327483
52982	3074	327615
46990	34707	321776
52792	21343	336655
62046	30448	339763
57719	25451	328809
36109	31905	340717
58067	3098	323295
21454	46713	337632
8078	10355	330684
62194	31922	331871
27476	18569	332188
41948	19408	325790
17983	39068	323301
41355	16926	325430
31067	44801	337808
17338	11439	325669
2741	19922	326232
51785	42081	332196
33222	30824	333812
53544	24568	324369
33169	35127	327611
31957	63214	332880
25593	31819	325539
34759	44888	332542
47148	58443	340030
49473	60240	330639
34680	28437	323385
24198	15415	332624
45712	26544	324982
62175	28704	327737
37837	49972	321789
21211	51093	337789
48668	31048	340836
26724	47768	335999
17546	7014	340374
55621	3568	334736
33426	35328	323286
50686	54980	332604
32421	42547	337406
50293	42294	329085
32512	29996	329805
37609	54835	321738
2724	59308	323679
49128	5553	333349
20972	35591	333821
15848	45479	340923
16866	4386	328383
49312	31886	339480
12970	25399	332525
36334	56850	322219
9157	9832	329430
17563	22115	339568
44818	5892	322039
37318	61830	334021
5162	56525	322874
5661	32010	328760
58528	15445	327664
33249	2661	334065
12583	20337	326274
6456	31327	340621
25941	8673	332079
39045	17068	323034
60655	9589	322002
4469	42759	325538
2070	54705	332664
32376	56370	327418
48680	39510	333084
39914	25315	336727
58612	2350	334289
54498	11296	328038
34371	46389	328970
63286	32139	337516
32732	26866	324572
762	10493	335236
54581	52039	325267
18775	3185	324354
14967	38738	339931
6795	3206	338946
34821	51769	336029
25603	30105	324885
56741	774	328989
26709	544	322923
9584	26098	323706
27095	46939	339756
59538	15119	322166
7732	18708	323646
18119	23132	331789
43024	5031	334374
23827	12531	329603
17865	49221	336771
10889	48932	333810
21879	590	331769
2663	27779	325919
28541	13911	330180
16087	53827	325083
21897	47768	326874
61219	37950	338213
38910	12556	326573
38774	55582	322261
10170	4203	323648
1773	33096	324733
4880	32598	331893
34178	56587	332723
6181	15574	323125
37764	12021	328467
62790	52278	340634
30145	12640	334809
20755	9448	335632
42193	1819	329115
44057	26161	340066
3080	33889	339109
56111	31039	332115
805	13028	329114
25222	36059	331353
1276	23120	326412
28774	47682	330500
34814	35430	321830
40749	12503	334356
51859	50430	337441
4092	14529	332057
38753	29722	328906
11885	44312	322011
6792	47953	339748
3342	58797	339595
51520	22533	331868
49172	24144	328064
55558	36274	336064
54173	18052	333056
9865	58740	336381
54978	30936	323785
55876	54852	324245
62153	46298	340098
15485	25838	339768
6745	41820	330771
25155	13587	340901
14358	24060	331587
58768	15580	329165
15137	41383	334636
3751	4751	322317
53632	28238	335889
42261	30214	338112
9379	1993	331449
39642	15363	338339
1229	11438	337949
14368	24654	335397
59205	41875	336076
45865	61982	333751
41824	28155	335705
25236	53827	337797
39936	8072	327029
16867	5929	339005
16521	21441	332654
1425	43708	324970
23078	37917	324072
25108	33320	326130
24154	11640	337280
3396	39786	323533
59602	44105	332211
34080	56649	329941
2618	27850	332664
19901	25577	335262
20749	33565	337878
21974	37215	339103
15814	52475	336675
53501	44136	323593
17001	52094	330915
26746	14106	324291
3138	57863	325311
59637	32755	339164
41427	10395	338837
55432	59490	330354
20037	43865	326314
54560	49833	329048
20785	49858	328627
32791	59770	332382
26664	61638	321965
39532	4174	335995
43231	56524	322478
63539	16163	324010
32601	16554	339145
43534	59375	325027
102	25225	326418
22463	27508	323971
7890	63505	335479
17160	49909	328281
49046	62565	324247
28623	17933	323862
48443	18931	339320
37626	1348	328032
13722	59395	322587
16759	54128	337203
23291	34487	326235
58520	56028	325235
53233	8643	331043
55259	43837	337755
49303	58312	328683
24996	52408	333282
33334	39045	337618
35379	40427	326143
4309	57604	322182
51349	37197	338315
59993	40453	337621
18819	35835	341053
44462	25494	338116
31865	62814	327480
4945	11330	331204
14811	9026	325781
59696	20743	331688
28394	52851	321748
53455	31585	337270
39571	12518	338239
202	20457	330023
42507	5326	321721
48002	59637	325524
17229	49768	329507
16236	51187	338478
13542	36342	337547
6554	61618	328290
13753	37405	336207
39134	35850	330577
182	50815	333481
3152	30818	328837
44334	56269	331115
9465	6399	338737
14675	29785	331080
18683	29741	326165
62586	41850	339229
52075	22346	340314
32466	31728	336400
38861	46517	322915
30981	56940	338553
24379	21118	339235
56176	26103	322964
34485	9734	333015
61389	47908	323831
37363	37417	338131
13585	18117	325529
16418	21476	341158
710	2540	325451
30835	62405	340834
61759	21935	333193
53041	253	325341
56176	47389	333835
47287	39650	323965
21637	53691	330227
8706	5724	340782
44906	16726	334653
41278	26161	326658
24967	35573	328164
24313	2782	325822
41987	35973	322696
62959	28549	336015
26091	23137	328866
36511	404	333591
35972	56650	332196
50869	50881	334335
30921	42292	340183
24200	6219	328094
4691	14930	326775
326	12581	338102
4087	30335	332558
29068	37076	329073
5045	11602	338383
25731	42556	322815
18788	1163	324003
11666	41342	326544
8886	27921	327141
49455	42719	339245
33664	56567	324547
38105	34455	324991
31723	34602	327708
42144	23432	329520
21448	17246	323280
5816	2001	326619
29445	21831	336546
57757	23921	336498
61321	42139	331570
44340	43993	326138
55210	48042	324676
9737	16304	334812
39295	28986	325559
50463	13014	337771
42867	28029	338262
21865	53891	321892
47261	31118	336360
10413	58027	321976
10281	57742	330703
6057	23004	331489
26261	29611	340405
8291	56112	332121
39140	36929	330258
944	7984	339605
11077	42108	333757
40938	18279	332774
42529	25315	339259
27426	44986	335496
18007	39771	322305
59953	50564	323956
16645	585	334875
7447	35631	328364
27446	4153	327762
20450	46361	322646
33645	33664	340960
40709	38588	338032
31050	13089	336286
57917	48916	323619
35707	19220	326291
49436	27237	337382
28571	20541	339529
18457	60349	339859
60895	61831	328639
50182	14148	331767
52295	42567	322413
7639	43075	329609
63624	26405	331526
54922	27870	333563
33936	26577	323780
46160	46130	338938
31485	27221	326436
10850	40163	334302
3313	3961	336756
18282	1500	333347
8475	16896	329648
61408	15249	330740
51812	47778	330489
42189	53459	324851
17281	44813	339797
57734	3236	328063
13770	51755	324160
37770	40314	322442
42191	34680	331820
1715	56367	322539
7660	6128	332585
30397	11252	327230
40434	14404	335744
5203	26566	337604
32341	40032	335298
63222	14962	329757
29151	39445	330413
48639	44204	325397
19295	42982	327583
43500	14068	332226
13093	7478	327573
63621	57784	337408
33204	42296	339971
62535	24201	324657
24856	12586	330852
29034	40454	330765
38926	16495	323880
11190	47236	334035
3652	22346	324376
56339	45393	325443
17441	31254	340522
36639	45742	330230
5802	46720	331533
33407	63386	323712
949	42796	322878
60975	39002	335509
56487	50991	337532
56872	43868	331576
23357	32389	339571
40112	36593	333780
19998	51662	326688
40256	35923	329942
36231	10018	329796
11723	21209	328893
46056	26206	334643
9523	33438	324682
7622	60750	340034
52192	49647	338515
27188	40020	321789
28136	37776	336557
34355	20249	329342
55202	47449	328975
11542	52488	322545
36797	6582	332615
30893	38867	323857
33500	20031	330383
11613	17534	341045
2700	2369	331817
35839	56168	336813
11794	44405	329488
30268	32654	322851
62716	29440	340404
1545	56925	337282
10471	3315	333745
32684	49078	332454
30004	42701	324874
32274	60270	329955
55129	16842	334180
11446	36777	338021
12689	450	337498
54817	36486	337911
59563	31604	337823
56463	473	337547
26917	55702	338159
40364	28997	335632
96	39093	323605
48986	32181	335506
45923	22562	341136
9441	45229	334955
17751	63545	330239
56717	35311	335744
52156	25247	322007
49417	20789	339131
25761	45085	326627
23426	12044	331783
29347	15491	332204
45803	43353	330037
3485	63730	325868
1609	20867	322926
51148	53958	338759
31962	17648	321954
20943	27575	337481
36218	16808	336842
47996	1262	338520
9731	15955	333082
27781	54978	341082
63265	55489	326327
15481	37433	335288
24633	28385	325775
42290	15011	335966
39451	3340	322257
33947	3833	331581
31957	42979	329951
31311	48843	329877
38777	38549	327413
14117	54609	333352
24678	12262	328454
4904	8521	322523
45632	36170	324693
63178	20130	328934
8989	45648	338350
52236	25597	337272
58348	414	323843
60926	13339	338850
59814	50455	340468
8335	47515	323361
59806	15915	323896
8132	42497	337101
21789	42747	340194
36200	62196	325805
61396	17054	337328
47352	52758	334369
9319	32395	330332
7414	10454	334589
19999	14528	340811
17546	21732	321684
10818	43447	330379
31880	39254	331000
13965	13726	330477
14647	3829	324093
34972	22752	330835
32386	45190	340224
50776	51830	324180
8765	14378	326322
42333	6779	333523
40028	38375	322853
39413	54195	322613
45310	56362	323106
16400	6280	339917
35466	53753	323751
44103	46797	323049
46627	15609	326057
54852	34348	332661
20258	4006	338866
2058	15160	328249
32586	40314	329784
17742	46841	329272
55298	44155	327166
60624	49518	340415
49459	26342	330991
11105	52620	331959
39319	60521	329609
48052	32721	322218
36340	28636	324607
60218	51098	335180
23643	7664	331998
62262	20956	322730
38972	23140	330769
50733	49011	321756
26900	37242	334460
41495	45807	332570
38150	8887	332498
26806	14761	335525
63133	21953	340331
61538	3307	332113
43434	59195	334003
52544	6167	323311
44549	62810	325755
59886	55655	338968
47064	5595	340412
62541	54411	331587
1506	61016	326748
40060	43347	336528
56858	30297	332109
2041	41095	336741
34987	61041	335396
26003	36369	338757
35980	41670	338454
30261	11179	325271
55184	6751	330790
19948	4586	322672
52044	20224	337157
48019	55997	335477
57955	46350	340538
41645	25110	338887
61814	43415	324826
34977	55330	322418
9811	29936	323636
20587	22534	333659
62907	42102	334431
18107	11910	322561
14155	13768	330175
9591	60464	339959
37768	54341	338571
42968	60567	331708
3950	15121	340998
55167	9407	324034
34475	676	327802
22395	39837	338153
37926	41902	327841
35996	20889	328148
36388	22333	327121
38330	19820	339008
1055	8990	326045
18962	60323	338692
43776	41982	332194
14083	41460	331829
10716	33537	328904
1437	19126	327964
52798	20003	325531
17236	22967	339084
11253	22752	328586
4026	30146	323824
39156	33600	335577
31036	30913	322503
43713	57222	324617
41036	39359	326911
16766	5121	334037
55718	14493	330748
37626	60367	336378
60690	17109	330159
46623	4553	340869
40724	17922	333968
4064	33309	334270
28057	18290	330995
56690	18397	333844
47659	23188	340005
24812	53864	335597
11145	6524	332907
35323	287	339152
50724	33535	321776
34947	33606	322657
37248	53026	329686
14004	11461	339762
61960	16190	331818
31147	30907	326465
9710	31689	330225
31936	48092	329648
30045	18144	330953
31195	19590	339887
52116	14147	337401
5581	26521	337571
44886	35323	334717
15748	50158	336835
51497	39325	326677
14196	37794	321626
51548	24674	323757
52268	4949	333988
7048	54255	322549
53360	20546	339504
15202	5531	322764
44246	53647	326430
8149	27121	323646
46027	56571	336792
9306	49372	328409
19472	53283	324050
21816	13053	322455
28605	1838	321987
46432	6359	327197
45494	11177	327164
49036	62434	323933
18434	43078	325564
14061	60992	324817
10141	8805	330571
53121	20750	330033
16769	9774	328860
10407	4994	330614
25691	51813	328733
59546	34038	330831
46999	34100	327478
35709	12872	331248
31527	29231	325816
1693	45024	334254
49641	32997	328243
10589	18058	328865
58452	51241	335389
15791	15540	322176
11057	14770	339746
35564	53257	335123
15872	8341	338003
44893	21659	327030
19917	8899	328677
651	23794	324458
41828	336	336873
62108	41444	322120
3839	4224	325032
43857	10918	334189
49528	52141	328414
46188	4203	321661
39574	14584	339637
14977	17832	332968
60956	30072	332403
21112	25373	328764
35263	58875	321617
27545	5341	324644
40752	36667	325354
14798	39874	334141
51507	52922	326102
13728	45535	322253
1097	59689	337176
43085	24331	327528
6750	60969	335766
58310	58918	334285
29852	15466	335008
33784	36671	338138
54406	29574	323794
55589	30092	336894
6302	57559	336262
25170	58967	324262
17846	16712	323226
5192	62287	323021
13479	45417	334751
31262	25284	339909
43566	44103	329991
13281	29022	339210
61123	8599	336106
52699	32608	330492
51598	23476	340149
24548	35631	334091
37258	20403	335731
43952	29706	330763
41800	60253	326041
53847	48196	335482
26595	20357	321996
60782	13963	323890
2325	15959	333127
46492	10301	334920
19544	42826	336409
40636	44641	330055
55679	30755	336794
63323	16769	328863
27910	60343	333387
44474	35384	338284
58097	9479	323702
25587	52094	324790
51741	32871	333206
14148	17246	330241
58513	1850	339700
46537	58306	332006
26313	51919	333040
46664	44620	323404
7350	13151	335029
56534	55937	333779
28638	17337	329957
984	25672	323492
51489	39254	337701
15383	48226	334377
8794	32151	331751
5535	40281	323560
39143	23697	338437
52575	38429	327596
12198	60765	336246
13997	63674	322111
6144	47892	330682
47657	11929	324182
1658	18476	331205
58793	33794	340260
43792	4675	328801
32628	46440	321570
62228	56424	329926
52713	9090	339535
59460	4870	336760
48254	19794	330431
28044	1500	326995
43949	50040	339810
32867	5000	332441
52179	56542	334784
59490	58932	335432
29932	57432	329117
9767	27041	335651
28707	50759	334924
33763	57606	334743
1107	294	330739
58667	41627	331903
33207	4337	340421
41301	58576	323745
44194	64	327172
1305	7781	329719
5750	19979	324668
14554	38649	333273
21783	17789	329540
44096	20631	337478
46172	11049	336370
58718	19372	328582
3783	41630	325945
56626	22792	331592
36491	59212	330904
27231	35425	333852
42758	29935	337745
16903	35640	331634
12988	2146	328710
687	56602	327820
41832	23363	334273
62626	37735	331682
57837	41071	327524
39608	1274	340662
28710	42930	328642
5924	37668	334098
19247	31404	340265
17955	60532	334576
55618	12240	334989
40748	16324	323145
32499	34540	333084
57014	26879	322201
40071	11452	340206
7860	35123	338506
23342	50093	337388
42189	63195	340902
36859	63121	325819
3435	59654	337144
30746	19707	338184
43202	27685	333704
38043	29590	339925
11755	23116	330660
57982	36824	335054
53593	35652	337392
38932	32836	334889
36452	37011	322430
8335	59179	331988
18373	21047	327755
15286	4436	328179
42605	18405	335867
6449	13684	324793
8125	43501	339713
40902	60413	329661
45266	27907	322038
52445	27819	337300
63175	29315	337534
27138	23901	336808
476	61461	340932
62597	23448	322012
51307	33528	334312
16000	5974	325304
44251	7072	329038
60823	11015	337379
56816	1852	322500
20063	48181	328447
10575	18467	323784
55276	32198	334471
23568	27044	336725
5240	51133	340409
35126	27128	334155
55538	49226	326264
34828	33401	327126
35676	57909	335991
1323	26857	326490
25577	25130	330775
53506	47322	327181
42180	19694	322376
43018	6074	340972
24361	19732	331082
60326	33627	325502
34193	7207	340324
25192	32978	331250
48754	37396	340208
4669	24173	328037
39020	33154	328756
21658	36187	322314
14051	26332	323770
14079	15202	336520
24477	52032	326650
57116	39049	338285
3917	56153	329616
26585	40767	331645
60845	39940	331833
58116	20285	337509
28091	23493	332571
55261	19322	328522
8419	20151	321560
17971	37601	328688
20430	2745	325993
47227	30414	328689
1516	9477	326895
651	31071	324217
2777	49298	332668
27017	25981	334672
13448	28138	336374
59625	43821	332033
37192	34151	333985
60955	58740	339577
7652	62275	331311
56439	50467	331507
28851	19276	340793
50828	15199	323427
17757	1115	334192
56321	42898	332074
16713	52133	337028
8188	45433	339715
25609	39	331663
54441	36343	337262
61461	26004	339244
48237	20929	324058
20127	1422	339982
31415	12410	331589
4357	10585	335271
28511	36298	339084
46647	4539	325017
42574	23096	326538
7580	57408	336512
1207	31598	336669
17665	52719	332867
18795	56878	325725
34774	22648	330817
32631	59025	340185
50216	8092	323048
50723	54619	326164
47211	49272	335108
20516	63549	324442
59120	27843	328744
38681	35336	331568
6887	20102	329092
12259	60373	324912
25202	41957	328969
11361	10355	326727
53872	5941	323473
58337	58966	335933
52046	34266	336369
61809	7838	337881
56015	12425	326083
27690	41323	325385
6949	20727	337909
6466	50776	332910
2268	2055	339340
8818	7584	328393
60950	22265	340003
7027	41922	338853
37455	45699	340709
19926	58469	329348
59124	38683	324501
12739	62831	340576
38606	4575	322495
53528	51787	327019
32066	54352	336652
26684	32601	328377
63372	1097	337556
14360	15830	323766
50481	19811	332349
54501	8949	329645
32817	10290	328889
27620	3237	331368
13611	25315	337479
17380	42560	327076
17720	37534	329073
46055	34885	331959
36400	45195	337792
24969	29646	323269
50130	36397	328268
14500	37065	341116
54847	43897	324176
57241	58343	336793
53373	23006	338940
55800	5559	322304
57339	4208	335356
16123	32002	330473
12469	44445	330291
13366	16403	331119
44411	40929	337110
37169	2367	334630
37996	56514	335833
63065	38643	328340
43461	27802	326603
36649	38887	338848
36716	14859	328069
38499	57421	325450
55509	39635	331017
5109	33549	338878
60073	14011	340659
317	50207	329337
8937	2426	326259
23827	13365	335394
6610	45678	328172
14235	44986	334547
45837	33992	339946
52577	49311	321882
50135	48046	335108
44502	41242	323306
9333	51242	331249
46878	63498	328158
21717	56769	336406
21316	1555	338852
11390	53890	332697
40491	22741	333083
53927	686	327479
28896	671	327386
59507	32882	330432
15130	10296	333000
30590	58423	322038
3877	30110	324309
6790	59265	325818
59890	43172	326099
212	29961	327606
33241	3848	331902
25733	39220	333494
13931	29832	330135
43285	9413	322941
56374	35407	326636
25889	45449	338441
40770	36801	324978
39824	43199	337900
36821	1756	325659
13041	35611	339494
59402	44998	336458
7164	32083	338982
54695	37937	327274
60588	23693	328096
29004	4174	331549
9627	48324	337003
23003	28721	338178
21442	61819	340870
19756	60297	332094
41400	17068	336067
44650	6747	327199
29922	62066	338658
34993	27834	324920
35549	40778	335526
45368	24210	334978
6010	23896	331480
7250	13300	325288
30707	1790	328114
42541	30276	329389
835	42113	328056
27123	15297	332377
26053	61610	338765
22935	59660	339010
20374	59699	331120
9228	6583	328412
3434	56571	323591
50300	43428	339348
12352	25235	326465
56969	45985	332478
58156	57894	333382
28059	60232	325976
7586	917	330341
7067	24284	328340
3432	43312	327969
31686	63703	335745
53742	53498	329964
53295	5668	323035
9254	29977	328644
62661	42463	341093
42457	60354	331974
59483	42549	338191
32641	41786	326736
18808	17976	328136
24178	59168	332965
3384	57040	338110
8122	19182	338876
8543	5091	334344
2412	7925	334811
59471	42062	340098
62545	43088	333964
8405	57288	334769
43089	19347	323619
55744	59632	333866
42418	58630	340130
12576	14293	332840
20995	26093	325888
23016	20627	339232
9330	794	329857
8682	42499	325967
38697	28730	329647
19584	20263	326070
21620	12968	322369
1357	30676	337435
57280	41222	336520
51576	56427	326182
28112	54726	321872
62232	57056	328415
27880	31768	332043
13710	57053	330660
62410	14186	337875
48580	52853	334061
9072	10758	328220
26272	39869	335850
48885	58063	339548
8236	26258	336185
11239	16814	332729
33467	19339	327852
30415	31728	324643
18294	11907	330677
17088	16864	339786
25866	52405	334057
15396	35978	327775
47711	21827	333856
18414	57245	324790
15876	36585	328587
51372	26384	328029
42782	43889	324403
35433	26341	340811
34179	30857	338974
2379	57638	329954
22553	19955	321897
18981	49520	329277
61037	16581	321909
1531	55144	340377
18332	30939	334703
14141	1919	335817
51111	52626	321950
15959	21004	327038
50390	3767	330931
30291	54910	323108
57683	57057	337295
3151	723	338558
32938	42872	324584
25149	19982	331335
32895	38627	325963
39463	13721	336143
52684	51866	324282
8136	58236	329611
19437	55668	341149
59368	26479	335101
62530	52906	324741
16141	20175	330272
33476	32964	326211
20438	40718	325678
18990	21838	326933
50084	32256	333592
39722	2790	323659
53323	20655	332026
60027	24309	324614
13402	30894	340412
37468	26620	327107
13001	55171	333733
35800	17910	333317
62992	61031	336167
4229	17689	326503
50330	7090	326507
37402	38895	332824
48961	51767	326679
36146	48310	329942
33972	46703	324794
939	52559	325392
6583	43581	333068
30370	56199	338468
30896	45141	324551
33540	3407	327010
10783	23814	329795
4594	33863	328883
59066	22793	329696
39635	1294	332195
53035	13048	334241
25896	4322	333994
963	11668	339291
8688	37297	322188
14221	8226	325588
15111	45884	329580
51266	39959	339282
3098	27745	336424
1445	41159	333733
56256	42206	326811
52954	40725	335085
21564	44572	323563
36393	4718	335603
27379	44690	332998
2280	53950	333938
30915	9739	337503
47126	34334	322588
35007	6736	326310
27032	29181	340286
24257	30011	321564
33522	58074	326837
60636	32704	327821
39180	57816	325592
3548	12110	340690
17879	25374	333298
1017	6106	338199
2557	3171	331430
61263	22538	322803
2083	51374	332047
15084	15476	333097
52984	51328	329338
38849	31896	331948
22949	58737	329178
34320	7494	337713
30154	61931	335202
30054	29000	328158
13273	13266	330783
58139	38655	328757
31154	12151	323632
2545	3235	339366
62207	48780	332957
26955	37784	337079
19166	38606	336136
47181	25678	336950
41413	55832	333602
31038	49829	330342
12782	30068	336469
9100	34418	334387
14581	59607	333690
61910	13122	323632
40620	11564	340831
50912	45222	322234
26263	36247	325703
28816	58745	330907
11668	27066	325289
34064	2467	326247
56712	45018	332284
40565	37019	324824
34793	14851	339128
9615	22245	331503
5167	56545	333861
40197	32843	337977
15618	28219	328532
47296	20577	326322
63375	39864	334096
28197	15450	338982
51046	36277	327794
26193	45114	332588
8331	45592	335096
45557	39996	339241
50282	18420	332793
22802	45780	324396
51930	56094	326916
16641	62369	339504
44614	58156	324040
46131	50290	321989
19577	36306	326784
4847	37176	338089
57530	59888	330576
39802	1733	334818
20576	23508	332208
36318	57917	339062
6455	33220	331933
4761	55416	328677
20429	9637	322637
50002	53785	334000
41196	14953	334886
18440	6633	339619
32668	43484	337581
32069	27294	321929
30172	5699	340997
28235	14486	333072
56718	52929	328986
25983	23731	325315
13129	31947	325544
60539	37867	338456
62195	15120	327277
41939	7848	326545
59186	47885	327071
32806	62098	334536
16371	41055	330369
45926	73	331297
47369	60037	335551
31292	21480	329364
59498	47690	328670
56776	3721	325252
802	13040	325429
61190	59418	330776
45265	53137	325434
50899	9227	336679
38992	48944	331418
37968	44500	334218
31995	43185	339167
36949	58652	322076
40760	60475	337345
35165	8280	325950
59572	23671	338049
34384	27181	330050
10226	4359	330799
6407	54538	335404
40442	59221	323690
50754	37122	340712
44468	13999	328716
36554	8464	340578
3857	15590	336621
35462	47184	321656
28036	346	325276
35004	4742	337676
55066	58153	340427
4521	40378	341133
37258	5724	334165
40203	13233	338971
12697	53757	335979
47623	49109	323676
30415	7184	334668
28325	28427	329984
22738	32257	324731
11575	34350	335355
39996	52980	334934
22681	25255	322281
51525	49603	340677
38826	3647	339705
46112	24442	335924
50699	61974	333202
14433	34267	330388
16227	11508	333542
28816	23813	334251
31457	54021	339884
20425	40888	324578
55375	11677	340126
54155	39882	333325
40409	3790	331153
51727	12613	327496
25525	63325	324674
55875	19737	340310
7648	55044	329122
48238	865	328139
1134	24920	329429
43964	59064	330689
7446	55161	332099
62503	51011	322573
2238	5810	322310
22973	36727	327044
38585	33696	328240
25310	40508	340125
33474	14004	336924
60306	53147	326741
43394	8191	330803
5179	11740	328131
44683	38001	336927
16434	56311	333496
13754	31080	341013
5425	43660	324624
50301	20122	326591
23436	25422	339640
51987	50311	334406
31756	29274	334657
25366	20819	339708
24597	27914	339133
60670	59051	323770
5799	11661	334449
25402	60809	335815
9771	19622	325377
17392	18771	324999
8575	37116	328976
60569	62088	333652
26095	5119	328587
38745	50298	325609
53886	15038	327503
42044	47874	323674
30322	12916	325529
26392	13216	324119
55345	39331	340777
59606	31469	338036
22646	50745	329145
55846	32862	330236
44155	53844	340710
4726	39988	332573
31657	25418	338217
17851	37954	322716
32159	51047	321799
40471	31720	336400
38340	44145	326673
2630	1533	338223
6512	9595	326741
16351	40321	338835
13093	10510	333857
54232	25296	325106
61494	39807	326568
30687	40040	326685
6230	61780	336495
4085	41020	341115
51208	61104	330905
32750	37052	339079
32805	10799	338468
58897	19017	325403
36145	39690	333837
63379	21651	326798
10319	50881	337877
11055	963	330796
46990	63710	321651
49003	1246	339735
48955	25297	321932
6874	45695	326465
7271	5036	341012
33019	58501	333259
52312	57436	339269
49474	50537	334267
32651	62533	324293
53593	34562	336924
54423	54294	332538
32052	32311	325114
15151	11280	322616
48926	11272	332757
43321	49891	325676
5643	2282	331187
7453	24662	332942
4004	61444	323664
38688	38531	322096
51947	43962	325730
6493	57965	323967
14287	1625	324956
34720	48320	324344
27260	48179	325191
8440	59671	323374
20829	43458	340747
60768	11231	327187
16785	40843	329455
6627	24193	321796
13088	35732	328449
47506	58863	336879
63483	164	330858
16059	19404	325593
24286	59199	325292
16058	15277	335855
37148	46780	329164
58057	34422	336034
958	11080	331137
10846	27527	339131
14434	24254	322220
51761	62635	333460
45912	13460	334582
54459	4618	335418
11961	60451	339706
7400	23836	332314
34668	12744	325406
51262	45186	328721
50131	55300	335263
21505	49106	334559
39754	51405	334305
10819	60436	333889
5443	40316	323688
34948	43155	325178
53341	55984	337455
14431	2025	338155
56532	35578	327689
55933	29297	333300
27133	24794	329907
1146	7697	335560
9028	40984	324776
52819	54542	337800
6706	63032	330034
27769	49894	331528
39306	5117	325845
48727	50326	322148
55108	21429	335304
36346	54085	326893
12166	63685	323286
30872	16870	335058
62573	54553	329865
17412	676	322213
13909	39565	329142
16597	57857	328071
47866	12319	324638
22628	45419	323447
53889	23010	331542
34938	59583	339242
21823	36269	328179
20988	3194	337651
26042	33366	335098
38443	37464	329626
25334	20076	322334
3515	23314	327646
24682	63030	328924
60840	11697	323959
41817	52100	339801
13455	13272	337294
8676	33636	334004
45603	40316	339610
19295	26114	327235
49253	54131	334397
62474	24351	326836
2409	31897	326028
60506	45065	322894
60978	36786	328905
4334	47243	340773
37602	58111	335298
